tweet_id|created_at|author_id|author_username|author_geo|conversation_id|referenced_id|reference_type|pub_rt_cnt|pub_like_cnt|pub_rep_cnt|pub_qt_cnt|depth
1529464846282022914|2022-05-25T14:10:10.000Z|1072158357237174272|RepBenCline|Rockbridge County, Virginia|1529464846282022914|||4|10|58|8|0
1529490447827144706|2022-05-25T15:51:53.000Z|1039879658400112640|RepCloudTX||1529490447827144706|1529490222370545665|retweeted|1|0|0|0|0
1529180880052404230|2022-05-24T19:21:47.000Z|1039879658400112640|RepCloudTX||1529180880052404230|1529154098058219521|retweeted|43|0|0|0|0
1529179414109503488|2022-05-24T19:15:57.000Z|1039879658400112640|RepCloudTX||1529179414109503488|1529177727223332870|retweeted|3|0|0|0|0
1529159216019214338|2022-05-24T17:55:42.000Z|1039879658400112640|RepCloudTX||1529159216019214338|1529153781795004418|quoted|20|103|163|39|0
1529158890511904768|2022-05-24T17:54:24.000Z|1039879658400112640|RepCloudTX||1529158890511904768|1529153781795004418|retweeted|302|0|0|0|0
1529578703184875521|2022-05-25T21:42:35.000Z|188019606|WhipClyburn|Washington, DC|1529578703184875521|||66|126|26|3|0
1529572244543918081|2022-05-25T21:16:55.000Z|188019606|WhipClyburn|Washington, DC|1529572244543918081|1529556424489148418|retweeted|2077|0|0|0|0
1529533130188771329|2022-05-25T18:41:30.000Z|188019606|WhipClyburn|Washington, DC|1529533130188771329|||96|347|56|9|0
1529477974403207171|2022-05-25T15:02:20.000Z|188019606|WhipClyburn|Washington, DC|1529477974403207171|||78|220|30|3|0
1529465474018381826|2022-05-25T14:12:39.000Z|188019606|WhipClyburn|Washington, DC|1529465474018381826|1529461636142178304|retweeted|51|0|0|0|0
1529203273017839623|2022-05-24T20:50:46.000Z|1357017361568694274|Rep_Clyde|Gainesville,GA & Washington,DC|1529203273017839623|1528812543950692354|retweeted|290|0|0|0|0
1529202905781256196|2022-05-24T20:49:18.000Z|1357017361568694274|Rep_Clyde|Gainesville,GA & Washington,DC|1529202905781256196|||5|11|50|0|0
1529196268135796738|2022-05-24T20:22:56.000Z|1357017361568694274|Rep_Clyde|Gainesville,GA & Washington,DC|1529196268135796738|1529159216019214338|quoted|4|12|40|6|0
1529191717961965568|2022-05-24T20:04:51.000Z|1357017361568694274|Rep_Clyde|Gainesville,GA & Washington,DC|1529191717961965568|||31|91|37|8|0
1529137171197747200|2022-05-24T16:28:06.000Z|1357017361568694274|Rep_Clyde|Gainesville,GA & Washington,DC|1529137171197747200|||6|8|8|1|0
1529465528380710912|2022-05-25T14:12:52.000Z|162069635|RepCohen|Memphis, TN|1529465528380710912|1529029008280719360|retweeted|893|0|0|0|0
1529465116848177152|2022-05-25T14:11:14.000Z|162069635|RepCohen|Memphis, TN|1529465116848177152|1529173525793234945|retweeted|68|0|0|0|0
1529460735285264385|2022-05-25T13:53:49.000Z|162069635|RepCohen|Memphis, TN|1529460735285264385|1529408137979117570|quoted|14|38|5|0|0
1529459799817342976|2022-05-25T13:50:06.000Z|162069635|RepCohen|Memphis, TN|1529459799817342976|||30|70|2|2|0
1529409372107034625|2022-05-25T10:29:44.000Z|162069635|RepCohen|Memphis, TN|1529409372107034625|1523710386448478208|quoted|33|90|1|1|0
1529232151388246016|2022-05-24T22:45:31.000Z|23124635|TomColeOK04|Oklahoma|1529232149840281601|1529232149840281601|replied_to|0|7|22|1|
1529232149840281601|2022-05-24T22:45:30.000Z|23124635|TomColeOK04|Oklahoma|1529232149840281601|||1|15|49|3|0
1529782608837726210|2022-05-26T11:12:50.000Z|1274852794206388225|RepJamesComer|Tompkinsville, KY|1529782608837726210|1529565908271775747|retweeted|2|0|0|0|0
1529477714096316420|2022-05-25T15:01:18.000Z|1274852794206388225|RepJamesComer|Tompkinsville, KY|1529477714096316420|1529477618160046081|retweeted|8|0|0|0|0
1529444099501215744|2022-05-25T12:47:43.000Z|1274852794206388225|RepJamesComer|Tompkinsville, KY|1529444099501215744|1529434117955276801|retweeted|37|0|0|0|0
1529240862382776326|2022-05-24T23:20:08.000Z|1274852794206388225|RepJamesComer|Tompkinsville, KY|1529240862382776326|||5|10|31|1|0
1529164773845344256|2022-05-24T18:17:47.000Z|1274852794206388225|RepJamesComer|Tompkinsville, KY|1529164773845344256|1529101134685687810|retweeted|5|0|0|0|0
1529622881843527682|2022-05-26T00:38:08.000Z|78445977|GerryConnolly|VA-11|1529622881843527682|||100|639|30|13|0
1529573444597207041|2022-05-25T21:21:41.000Z|78445977|GerryConnolly|VA-11|1529573444597207041|1529493422473728001|retweeted|81|0|0|0|0
1529559419360579584|2022-05-25T20:25:58.000Z|78445977|GerryConnolly|VA-11|1529559419360579584|||50|268|8|2|0
1529511523906990083|2022-05-25T17:15:38.000Z|78445977|GerryConnolly|VA-11|1529511523906990083|||42|146|13|3|0
1529498042633801728|2022-05-25T16:22:04.000Z|78445977|GerryConnolly|VA-11|1529498042633801728|1529482105977200643|retweeted|38565|0|0|0|0
1529212628169637888|2022-05-24T21:27:56.000Z|22523087|repjimcooper|Nashville, Tennessee|1529212628169637888|1529207588948172803|quoted|9|64|26|0|0
1529209389197967363|2022-05-24T21:15:04.000Z|815985039485837312|RepLouCorrea|Santa Ana, CA|1529209387314827264|1529209387314827264|replied_to|11|19|2|0|
1529209387314827264|2022-05-24T21:15:03.000Z|815985039485837312|RepLouCorrea|Santa Ana, CA|1529209387314827264|||19|46|5|0|0
1529298250255290368|2022-05-25T03:08:10.000Z|245451804|RepJimCosta||1529298248661446656|1529298248661446656|replied_to|0|10|0|0|
1529298248661446656|2022-05-25T03:08:10.000Z|245451804|RepJimCosta||1529298248661446656|||5|16|2|0|0
1529205829567623168|2022-05-24T21:00:55.000Z|245451804|RepJimCosta||1529205829567623168|1529160448188289026|retweeted|16|0|0|0|0
1529580515266809859|2022-05-25T21:49:47.000Z|85396297|RepJoeCourtney|Vernon, CT|1529580511403843585|1529580513551327232|replied_to|1|7|0|0|
1529580513551327232|2022-05-25T21:49:47.000Z|85396297|RepJoeCourtney|Vernon, CT|1529580511403843585|1529580511403843585|replied_to|1|8|2|0|
1529580511403843585|2022-05-25T21:49:46.000Z|85396297|RepJoeCourtney|Vernon, CT|1529580511403843585|||6|16|1|0|0
1529232812213440513|2022-05-24T22:48:08.000Z|85396297|RepJoeCourtney|Vernon, CT|1529232812213440513|||2|21|2|0|0
1529118523217305602|2022-05-24T15:14:00.000Z|85396297|RepJoeCourtney|Vernon, CT|1529118523217305602|||1|18|2|1|0
1529574973081325568|2022-05-25T21:27:46.000Z|1080222360643485698|RepAngieCraig|Minnesota & Washington, D.C.|1529574973081325568|||4|9|5|1|0
1529560838402621440|2022-05-25T20:31:36.000Z|1080222360643485698|RepAngieCraig|Minnesota & Washington, D.C.|1529560838402621440|||6|16|3|0|0
1529520432445112323|2022-05-25T17:51:02.000Z|1080222360643485698|RepAngieCraig|Minnesota & Washington, D.C.|1529520432445112323|||5|21|4|1|0
1529484678352326657|2022-05-25T15:28:58.000Z|1080222360643485698|RepAngieCraig|Minnesota & Washington, D.C.|1529484678352326657|||4|3|1|0|0
1529214219274567686|2022-05-24T21:34:15.000Z|1080222360643485698|RepAngieCraig|Minnesota & Washington, D.C.|1529214219274567686|1529206132853641228|quoted|10|46|13|1|0
1529576260120334341|2022-05-25T21:32:53.000Z|816030424778543104|RepCharlieCrist|St Petersburg, FL|1529576258576711681|1529576258576711681|replied_to|3|18|2|1|
1529576258576711681|2022-05-25T21:32:52.000Z|816030424778543104|RepCharlieCrist|St Petersburg, FL|1529576258576711681|||15|30|1|0|0
1529566346622685193|2022-05-25T20:53:29.000Z|816030424778543104|RepCharlieCrist|St Petersburg, FL|1529566346622685193|||5|18|3|0|0
1529210187214725120|2022-05-24T21:18:14.000Z|816030424778543104|RepCharlieCrist|St Petersburg, FL|1529210187214725120|||6|18|2|0|0
1529173291415609348|2022-05-24T18:51:37.000Z|816030424778543104|RepCharlieCrist|St Petersburg, FL|1529173291415609348|||5|9|0|0|0
1529637218154946560|2022-05-26T01:35:06.000Z|1080191866509901826|RepJasonCrow||1529637218154946560|1529441128537370625|quoted|273|2256|142|17|0
1529577527420796928|2022-05-25T21:37:55.000Z|1080191866509901826|RepJasonCrow||1529577527420796928|||50|434|29|2|0
1529307016706985984|2022-05-25T03:43:00.000Z|1080191866509901826|RepJasonCrow||1529307016706985984|||6322|50111|1792|324|0
1529210297986293760|2022-05-24T21:18:41.000Z|1080191866509901826|RepJasonCrow||1529210297986293760|1529209157097758722|quoted|1499|6414|309|81|0
1529187457866022914|2022-05-24T19:47:55.000Z|1080191866509901826|RepJasonCrow||1529187457866022914|||61|351|19|0|0
1529208644176293888|2022-05-24T21:12:06.000Z|210926192|RepCuellar|Laredo, Texas / Washington DC|1529208644176293888|||58|423|1589|273|0
1529093202694774785|2022-05-24T13:33:23.000Z|210926192|RepCuellar|Laredo, Texas / Washington DC|1529093200249606144|1529093201629528064|replied_to|5|13|12|3|
1529093201629528064|2022-05-24T13:33:23.000Z|210926192|RepCuellar|Laredo, Texas / Washington DC|1529093200249606144|1529093200249606144|replied_to|3|16|6|2|
1529093200249606144|2022-05-24T13:33:22.000Z|210926192|RepCuellar|Laredo, Texas / Washington DC|1529093200249606144|||7|24|22|3|0
1529517692184559619|2022-05-25T17:40:09.000Z|931614483050414080|RepJohnCurtis|Utah and DC|1529517692184559619|1529517578003038208|retweeted|3|0|0|0|0
1529479724174659585|2022-05-25T15:09:17.000Z|931614483050414080|RepJohnCurtis|Utah and DC|1529479724174659585|||3|16|79|8|0
1529176881160982528|2022-05-24T19:05:53.000Z|931614483050414080|RepJohnCurtis|Utah and DC|1529176879210569730|1529176879210569730|replied_to|0|3|1|0|
1529176879210569730|2022-05-24T19:05:53.000Z|931614483050414080|RepJohnCurtis|Utah and DC|1529176879210569730|1204519542959083529|quoted|1|6|1|1|0
1529581793262850050|2022-05-25T21:54:52.000Z|1080516116395499522|RepDavids|Kansas, USA|1529581793262850050|1529450410309828609|quoted|4|22|0|0|0
1529450410309828609|2022-05-25T13:12:48.000Z|1080516116395499522|RepDavids|Kansas, USA|1529450410309828609|||6|13|0|1|0
1529251728490651648|2022-05-25T00:03:18.000Z|1080516116395499522|RepDavids|Kansas, USA|1529251728490651648|||37|277|23|5|0
1529172017441816577|2022-05-24T18:46:34.000Z|1080516116395499522|RepDavids|Kansas, USA|1529172017441816577|||10|35|1|0|0
1529098642128138241|2022-05-24T13:55:00.000Z|1080516116395499522|RepDavids|Kansas, USA|1529098642128138241|||15|66|1|0|0
1529637624981381120|2022-05-26T01:36:43.000Z|742735530287304704|WarrenDavidson|#OH08|1529624434486681602|1529637317845164036|replied_to|1|5|8|0|
1529637317845164036|2022-05-26T01:35:30.000Z|742735530287304704|WarrenDavidson|#OH08|1529624434486681602|1529637071601664002|replied_to|3|12|8|1|
1529637071601664002|2022-05-26T01:34:31.000Z|742735530287304704|WarrenDavidson|#OH08|1529624434486681602|1529624434486681602|replied_to|0|4|9|0|
1529624434486681602|2022-05-26T00:44:18.000Z|742735530287304704|WarrenDavidson|#OH08|1529624434486681602|||5|28|37|3|0
1529206526413619208|2022-05-24T21:03:41.000Z|742735530287304704|WarrenDavidson|#OH08|1529206526413619208|1529097667858546689|quoted|3|22|31|4|0
1529133799681974273|2022-05-24T16:14:42.000Z|789244177|RepDannyDavis|Chicago, IL|1529133799681974273|1527761104713170944|retweeted|15|0|0|0|0
1529778191790919680|2022-05-26T10:55:17.000Z|993153006|RodneyDavis|Taylorville, IL|1529778191790919680|||2|0|8|0|0
1529477398437236737|2022-05-25T15:00:02.000Z|993153006|RodneyDavis|Taylorville, IL|1529477398437236737|||1|1|12|0|0
1529212715314688000|2022-05-24T21:28:17.000Z|993153006|RodneyDavis|Taylorville, IL|1529212715314688000|1529205243149418496|quoted|6|20|111|19|0
1529166223853887488|2022-05-24T18:23:32.000Z|993153006|RodneyDavis|Taylorville, IL|1529165751436836864|1529166222801223681|replied_to|2|5|1|0|
1529166222801223681|2022-05-24T18:23:32.000Z|993153006|RodneyDavis|Taylorville, IL|1529165751436836864|1529165751436836864|replied_to|1|4|5|0|
1529608317231833088|2022-05-25T23:40:16.000Z|567508925|RepDean|Montgomery County, PA|1529608317231833088|||23|140|15|3|0
1529562020852420609|2022-05-25T20:36:18.000Z|567508925|RepDean|Montgomery County, PA|1529562020852420609|1529541327930773506|quoted|26|102|4|0|0
1529538977358823424|2022-05-25T19:04:44.000Z|567508925|RepDean|Montgomery County, PA|1529538977358823424|||28|121|17|2|0
1529261326396170240|2022-05-25T00:41:27.000Z|567508925|RepDean|Montgomery County, PA|1529261326396170240|1529206934867525633|retweeted|73463|0|0|0|0
1529245683601006593|2022-05-24T23:39:17.000Z|567508925|RepDean|Montgomery County, PA|1529245683601006593|1529244613239783430|retweeted|18|0|0|0|0
1529300346329190401|2022-05-25T03:16:30.000Z|252249233|RepPeterDeFazio||1529300346329190401|||15|63|14|1|0
1529599975243513856|2022-05-25T23:07:07.000Z|28599820|RepDianaDeGette|Denver, CO|1529599973876277248|1529599973876277248|replied_to|0|8|0|0|
1529599973876277248|2022-05-25T23:07:07.000Z|28599820|RepDianaDeGette|Denver, CO|1529599973876277248|||6|31|6|1|0
1529479349056978946|2022-05-25T15:07:47.000Z|28599820|RepDianaDeGette|Denver, CO|1529479349056978946|||2|12|5|0|0
1529452192142442497|2022-05-25T13:19:53.000Z|28599820|RepDianaDeGette|Denver, CO|1529452192142442497|||402|3112|353|47|0
1529239147667496961|2022-05-24T23:13:19.000Z|28599820|RepDianaDeGette|Denver, CO|1529239147667496961|||43|283|82|3|0
1529555502581047297|2022-05-25T20:10:24.000Z|140519774|rosadelauro|New Haven, CT|1529555501310173193|1529555501310173193|replied_to|1|22|8|0|
1529555501310173193|2022-05-25T20:10:23.000Z|140519774|rosadelauro|New Haven, CT|1529555501310173193|||9|36|6|0|0
1529466001770827782|2022-05-25T14:14:45.000Z|140519774|rosadelauro|New Haven, CT|1529466001770827782|1529462792050290688|retweeted|6|0|0|0|0
1529229321193259009|2022-05-24T22:34:16.000Z|140519774|rosadelauro|New Haven, CT|1529229321193259009|||13|62|3|0|0
1529162487232339968|2022-05-24T18:08:42.000Z|140519774|rosadelauro|New Haven, CT|1529162436443512833|1529162468479713280|replied_to|1|11|0|0|
1529669694298398720|2022-05-26T03:44:09.000Z|995193054|RepDelBene||1529669688506126339|1529669688506126339|replied_to|1|4|3|0|
1529669688506126339|2022-05-26T03:44:08.000Z|995193054|RepDelBene||1529669688506126339|||4|10|7|0|0
1529656502683942917|2022-05-26T02:51:44.000Z|995193054|RepDelBene||1529656500909662208|1529656500909662208|replied_to|0|2|1|0|
1529656500909662208|2022-05-26T02:51:44.000Z|995193054|RepDelBene||1529656500909662208|||4|3|8|0|0
1529611594262618112|2022-05-25T23:53:17.000Z|995193054|RepDelBene||1529611594262618112|||4|19|4|0|0
1529522762397646849|2022-05-25T18:00:18.000Z|1080485692298444800|repdelgado||1529522762397646849|||10|80|7|1|0
1529496008031408130|2022-05-25T16:13:59.000Z|1080485692298444800|repdelgado||1529495987064131584|1529496003623149573|replied_to|2|5|0|0|
1529496003623149573|2022-05-25T16:13:58.000Z|1080485692298444800|repdelgado||1529495987064131584|1529495997432352768|replied_to|3|7|1|0|
1529495997432352768|2022-05-25T16:13:57.000Z|1080485692298444800|repdelgado||1529495987064131584|1529495987064131584|replied_to|0|4|1|0|
1529495987064131584|2022-05-25T16:13:54.000Z|1080485692298444800|repdelgado||1529495987064131584|||2|9|2|0|0
1529590225445523462|2022-05-25T22:28:22.000Z|798973032362606600|RepValDemings|Washington, DC I Orlando, FL|1529590225445523462|||64|343|22|0|0
1529569441570234375|2022-05-25T21:05:47.000Z|798973032362606600|RepValDemings|Washington, DC I Orlando, FL|1529569441570234375|||128|530|19|4|0
1529491912960393217|2022-05-25T15:57:43.000Z|798973032362606600|RepValDemings|Washington, DC I Orlando, FL|1529491912960393217|||248|1284|169|17|0
1529197969580367874|2022-05-24T20:29:41.000Z|798973032362606600|RepValDemings|Washington, DC I Orlando, FL|1529197969580367874|||2291|9419|363|112|0
1529111180198944769|2022-05-24T14:44:49.000Z|798973032362606600|RepValDemings|Washington, DC I Orlando, FL|1529111180198944769|1528817307522412546|quoted|140|486|31|6|0
1529664332069580801|2022-05-26T03:22:51.000Z|2968007206|RepDeSaulnier|Concord, CA|1529664332069580801|||8|16|2|2|0
1529593215871070214|2022-05-25T22:40:15.000Z|2968007206|RepDeSaulnier|Concord, CA|1529593215871070214|||4|26|4|0|0
1529464486763151367|2022-05-25T14:08:44.000Z|2968007206|RepDeSaulnier|Concord, CA|1529464486763151367|1529292309711491072|quoted|8|39|4|0|0
1529228577673207808|2022-05-24T22:31:19.000Z|2968007206|RepDeSaulnier|Concord, CA|1529228576133763072|1529228576133763072|replied_to|4|37|4|1|
1529228576133763072|2022-05-24T22:31:18.000Z|2968007206|RepDeSaulnier|Concord, CA|1529228576133763072|||7|48|5|0|0
1529246170098327555|2022-05-24T23:41:13.000Z|235312723|DesJarlaisTN04||1529246170098327555|||2|8|44|4|0
1529715298680549376|2022-05-26T06:45:22.000Z|137794015|RepTedDeutch|Florida, USA|1529715298680549376|1529439831360675842|retweeted|10513|0|0|0|0
1529715174831116289|2022-05-26T06:44:53.000Z|137794015|RepTedDeutch|Florida, USA|1529715174831116289|1529338767307325440|retweeted|53636|0|0|0|0
1529556090148601857|2022-05-25T20:12:44.000Z|137794015|RepTedDeutch|Florida, USA|1529556090148601857|1529494338635501569|retweeted|267|0|0|0|0
1529555634714050560|2022-05-25T20:10:55.000Z|137794015|RepTedDeutch|Florida, USA|1529555634714050560|1529249176390860801|retweeted|34620|0|0|0|0
1529555546516312064|2022-05-25T20:10:34.000Z|137794015|RepTedDeutch|Florida, USA|1529555546516312064|1529221064835772416|retweeted|147695|0|0|0|0
1529577929121882113|2022-05-25T21:39:31.000Z|37094727|MarioDB|Florida & Washington, DC|1529577929121882113|1529572720438034434|quoted|9|23|28|0|0
1529564537573228545|2022-05-25T20:46:18.000Z|37094727|MarioDB|Florida & Washington, DC|1529564537573228545|1529559602462867460|retweeted|51|0|0|0|0
1529524682289995777|2022-05-25T18:07:56.000Z|37094727|MarioDB|Florida & Washington, DC|1529524682289995777|1529520803125112834|retweeted|62|0|0|0|0
1529500958622986240|2022-05-25T16:33:39.000Z|37094727|MarioDB|Florida & Washington, DC|1529500953765879811|1529500957461061633|replied_to|9|16|4|1|
1529500957461061633|2022-05-25T16:33:39.000Z|37094727|MarioDB|Florida & Washington, DC|1529500953765879811|1529500956299345921|replied_to|9|13|5|1|
1529561709874139138|2022-05-25T20:35:04.000Z|2970279814|RepDebDingell|Washington, DC|1529561709874139138|||13|123|23|1|0
1529534352043950082|2022-05-25T18:46:21.000Z|2970279814|RepDebDingell|Washington, DC|1529534352043950082|||7|27|5|0|0
1529220518263812097|2022-05-24T21:59:17.000Z|2970279814|RepDebDingell|Washington, DC|1529220518263812097|||29|158|21|1|0
1529611130787794944|2022-05-25T23:51:27.000Z|153944899|RepLloydDoggett|Texas|1529611129353289729|1529611129353289729|replied_to|4|18|0|0|
1529611129353289729|2022-05-25T23:51:26.000Z|153944899|RepLloydDoggett|Texas|1529611129353289729|||9|29|1|0|0
1529525748649926657|2022-05-25T18:12:10.000Z|153944899|RepLloydDoggett|Texas|1529525748649926657|||13|69|5|0|0
1529525345069809664|2022-05-25T18:10:34.000Z|153944899|RepLloydDoggett|Texas|1529525345069809664|||70|305|9|1|0
1529525097362513921|2022-05-25T18:09:35.000Z|153944899|RepLloydDoggett|Texas|1529525097362513921|||14|85|3|0|0
1529490501333827585|2022-05-25T15:52:06.000Z|1343968646050283522|RepDonaldsPress||1529490501333827585|||5|21|4|0|0
1529466340930633728|2022-05-25T14:16:06.000Z|1343968646050283522|RepDonaldsPress||1529466340930633728|1529463508575965184|quoted|11|56|21|0|0
